"Time","lat","long","alt","alt_WGS84","speed","dir","dist","horizontal_acc","vertical_acc","sattelites"
1.499970963E2,5.234598043E1,4.867157505E0,-4.341727300E-1,4.227701998E1,3.856525401E0,3.522819474E2,9.695216949E-1,4.889029611E0,4.889029611E0,-1.000000000E0
1.509970973E2,5.234603504E1,4.867131827E0,-1.701155826E-1,4.254101504E1,3.976336720E0,3.496991342E2,9.761553951E-1,4.877230367E0,4.877230367E0,-1.000000000E0
1.519970710E2,5.234609178E1,4.867101657E0,4.739234690E-1,4.318499160E1,4.284904763E0,3.475463872E2,9.795620811E-1,4.863128838E0,4.863128838E0,-1.000000000E0
1.529970448E2,5.234612229E1,4.867096989E0,-1.058008470E0,4.165301943E1,3.104063989E0,3.459448496E2,9.846580916E-1,4.858564630E0,4.858564630E0,-1.000000000E0
1.539970200E2,5.234616695E1,4.867113793E0,-1.440344473E0,4.127061093E1,2.174513495E0,3.572619987E2,9.902970841E-1,4.816129863E0,4.816129863E0,-1.000000000E0
1.549969968E2,5.234621461E1,4.867142157E0,-1.333983129E0,4.137688892E1,2.430220835E0,2.439194465E0,9.949816348E-1,4.814702741E0,4.814702741E0,-1.000000000E0
1.559969734E2,5.234625664E1,4.867147014E0,-6.459337110E-1,4.206487643E1,2.777554588E0,3.536746491E2,9.986845396E-1,4.797158416E0,4.797158416E0,-1.000000000E0
1.569969518E2,5.234628918E1,4.867158575E0,-7.103151921E-1,4.200044252E1,3.129909812E0,1.231237575E1,1.002616216E0,4.787024568E0,4.787024568E0,-1.000000000E0
1.579969313E2,5.234631776E1,4.867192648E0,-9.903968787E-1,4.172030104E1,3.231954383E0,2.523665945E1,1.010765788E0,4.792783094E0,4.792783094E0,-1.000000000E0
1.589969100E2,5.234633462E1,4.867309406E0,-1.008044848E0,4.170256226E1,3.282722621E0,6.218761591E1,1.018508007E0,4.786469765E0,4.786469765E0,-1.000000000E0
1.599968914E2,5.234633022E1,4.867423156E0,-6.667749854E-1,4.204377295E1,4.289977230E0,8.798651839E1,1.023542656E0,4.789693421E0,4.789693421E0,-1.000000000E0
1.609968719E2,5.234634261E1,4.867494445E0,2.276065852E-2,4.273325019E1,3.570033253E0,7.830025419E1,1.029735891E0,4.791204373E0,4.791204373E0,-1.000000000E0
1.619968539E2,5.234635848E1,4.867581836E0,-2.516366597E-1,4.245878032E1,4.060313400E0,7.196428907E1,1.036384987E0,4.792756962E0,4.792756962E0,-1.000000000E0
1.629968363E2,5.234636354E1,4.867679370E0,4.022882842E-1,4.311264210E1,4.823639490E0,8.273725253E1,1.042392756E0,4.791110936E0,4.791110936E0,-1.000000000E0
1.639968191E2,5.234637644E1,4.867765257E0,3.879498942E-1,4.309823620E1,5.064416292E0,7.997356304E1,1.047560691E0,4.790818549E0,4.790818549E0,-1.000000000E0
1.649968020E2,5.234639222E1,4.867836817E0,1.342835031E0,4.405305801E1,4.729440689E0,7.751652082E1,1.053052642E0,4.786310978E0,4.786310978E0,-1.000000000E0
1.659967862E2,5.234640178E1,4.867916137E0,1.884770890E0,4.459493483E1,4.787167663E0,8.008712600E1,1.058177400E0,4.781027322E0,4.781027322E0,-1.000000000E0
1.669967700E2,5.234641068E1,4.867990162E0,1.767153730E0,4.447726261E1,4.499442862E0,8.148635310E1,1.063430411E0,4.781642351E0,4.781642351E0,-1.000000000E0
1.679967549E2,5.234642071E1,4.868065732E0,1.978472704E0,4.468852405E1,4.258665477E0,7.879607934E1,1.069171062E0,4.782187526E0,4.782187526E0,-1.000000000E0
1.689967397E2,5.234643285E1,4.868147874E0,1.724582228E0,4.443456928E1,4.462515685E0,7.636663883E1,1.077105273E0,4.780327726E0,4.780327726E0,-1.000000000E0
1.699967257E2,5.234643585E1,4.868264575E0,9.805640327E-1,4.369047981E1,5.870560847E0,8.231874447E1,1.084783889E0,4.782369633E0,4.782369633E0,-1.000000000E0
1.709967117E2,5.234646881E1,4.868363907E0,1.208897846E0,4.391871015E1,6.328651705E0,7.472638821E1,1.091439933E0,4.753756928E0,4.753756928E0,-1.000000000E0
1.719966975E2,5.234648235E1,4.868459355E0,6.260509882E-1,4.333578939E1,6.375845597E0,7.610806983E1,1.098013363E0,4.746401146E0,4.746401146E0,-1.000000000E0
1.729966842E2,5.234648202E1,4.868556125E0,8.453497738E-1,4.355503304E1,6.182952211E0,9.066820672E1,1.103290266E0,4.727849245E0,4.727849245E0,-1.000000000E0
1.739966699E2,5.234648722E1,4.868633340E0,2.235405929E-1,4.293317215E1,5.402371114E0,9.326373611E1,1.110204124E0,4.748234111E0,4.748234111E0,-1.000000000E0
1.749966576E2,5.234650825E1,4.868729124E0,-2.770718420E-1,4.243247508E1,5.496425500E0,8.253377272E1,1.116054402E0,4.765157794E0,4.765157794E0,-1.000000000E0
1.759966450E2,5.234653082E1,4.868806924E0,1.153409190E0,4.386287964E1,4.994721485E0,7.075304847E1,1.121013045E0,4.775767333E0,4.775767333E0,-1.000000000E0
1.769966327E2,5.234653001E1,4.868879911E0,7.584468918E-1,4.346787654E1,4.186738799E0,7.734582437E1,1.127819869E0,4.801364377E0,4.801364377E0,-1.000000000E0
1.779966211E2,5.234653667E1,4.868979523E0,2.044811323E-1,4.291384416E1,4.859708122E0,8.397610976E1,1.136283069E0,4.809078498E0,4.809078498E0,-1.000000000E0
1.789966080E2,5.234654898E1,4.869102475E0,6.566798305E-1,4.336595487E1,6.220537379E0,8.718687615E1,1.142187139E0,4.798582059E0,4.798582059E0,-1.000000000E0
1.799965961E2,5.234655839E1,4.869188018E0,5.921657216E-1,4.330137836E1,5.830923878E0,8.783532323E1,1.148530187E0,4.810508429E0,4.810508429E0,-1.000000000E0
1.809965850E2,5.234656603E1,4.869280557E0,-1.027832764E0,4.168131595E1,5.665603877E0,8.822243558E1,1.154482198E0,4.814452586E0,4.814452586E0,-1.000000000E0
1.819965733E2,5.234656543E1,4.869368175E0,-1.417487595E0,4.129161160E1,5.333528671E0,9.477812373E1,1.161032267E0,4.814765708E0,4.814765708E0,-1.000000000E0
1.829965618E2,5.234658546E1,4.869458856E0,-2.525887871E-1,4.245643010E1,5.106688122E0,8.721443565E1,1.168156935E0,4.820950300E0,4.820950300E0,-1.000000000E0
1.839965508E2,5.234660808E1,4.869556990E0,5.407480355E-1,4.324967870E1,5.299544056E0,8.015880387E1,1.175066427E0,4.828282902E0,4.828282902E0,-1.000000000E0
1.849965392E2,5.234662854E1,4.869653040E0,3.643300179E-1,4.307317669E1,5.402045796E0,7.717246276E1,1.180742836E0,4.819904333E0,4.819904333E0,-1.000000000E0
1.859965285E2,5.234664854E1,4.869729924E0,-6.305135870E-1,4.207826075E1,4.897158092E0,7.582535115E1,1.185859444E0,4.824210934E0,4.824210934E0,-1.000000000E0
1.869965177E2,5.234664467E1,4.869804983E0,-5.229970794E-1,4.218573956E1,4.264561672E0,8.745627624E1,1.191888834E0,4.835702334E0,4.835702334E0,-1.000000000E0
1.879965070E2,5.234665229E1,4.869892867E0,-4.740422592E-4,4.270820137E1,4.141069450E0,8.403365952E1,1.199404979E0,4.840689894E0,4.840689894E0,-1.000000000E0
1.889964963E2,5.234665717E1,4.870003227E0,-1.958660970E0,4.074994414E1,5.129246659E0,8.709924769E1,1.205059592E0,4.844553197E0,4.844553197E0,-1.000000000E0
1.899964852E2,5.234666978E1,4.870083875E0,-3.161531776E0,3.954700924E1,4.655362732E0,8.377775883E1,1.212177912E0,4.842507073E0,4.842507073E0,-1.000000000E0
1.909964753E2,5.234667774E1,4.870187855E0,-2.334487437E0,4.037398261E1,5.223395267E0,8.552521202E1,1.217137233E0,4.848579133E0,4.848579133E0,-1.000000000E0
1.919964647E2,5.234669054E1,4.870257794E0,-1.451496793E0,4.125691505E1,4.256365808E0,8.176523592E1,1.223889577E0,4.848705716E0,4.848705716E0,-1.000000000E0
1.929964551E2,5.234669506E1,4.870356924E0,-1.445934669E0,4.126241383E1,4.523520533E0,8.198742816E1,1.232314408E0,4.852112424E0,4.852112424E0,-1.000000000E0
1.939964449E2,5.234669186E1,4.870480841E0,-1.784398981E0,4.092388281E1,5.719084658E0,8.896108520E1,1.239767530E0,4.861006676E0,4.861006676E0,-1.000000000E0
1.949964353E2,5.234670794E1,4.870587359E0,-1.740418698E0,4.096777924E1,5.952492043E0,8.429128808E1,1.247228370E0,4.871757722E0,4.871757722E0,-1.000000000E0
1.959964250E2,5.234670141E1,4.870696674E0,-1.589957809E0,4.111818649E1,6.009309589E0,9.072664264E1,1.254862056E0,4.862438108E0,4.862438108E0,-1.000000000E0
1.969964145E2,5.234669608E1,4.870808716E0,-1.028383262E0,4.167970415E1,5.876373265E0,9.238793538E1,1.262999182E0,4.834980222E0,4.834980222E0,-1.000000000E0
1.979964054E2,5.234668717E1,4.870927616E0,-7.560805045E-1,4.195195111E1,5.835884572E0,9.046100545E1,1.271645192E0,4.811020269E0,4.811020269E0,-1.000000000E0
1.989963955E2,5.234669545E1,4.871054177E0,-6.947236508E-1,4.201322358E1,6.654399606E0,9.220194488E1,1.281761654E0,4.773332094E0,4.773332094E0,-1.000000000E0
1.999963849E2,5.234669548E1,4.871203109E0,-4.017022066E-2,4.266769137E1,7.686481648E0,9.537810604E1,1.290122698E0,4.738039891E0,4.738039891E0,-1.000000000E0
2.009963759E2,5.234670228E1,4.871325693E0,5.627665753E-1,4.327054814E1,7.466848323E0,8.736748375E1,1.297865995E0,4.737172580E0,4.737172580E0,-1.000000000E0
2.019963661E2,5.234669717E1,4.871439379E0,1.208312768E0,4.391603619E1,7.035478032E0,8.621595189E1,1.305798750E0,4.731750527E0,4.731750527E0,-1.000000000E0
2.029963566E2,5.234669670E1,4.871556161E0,1.762041562E0,4.446969853E1,7.050995320E0,8.476611248E1,1.314213145E0,4.725566085E0,4.725566085E0,-1.000000000E0
2.039963466E2,5.234669538E1,4.871680016E0,8.821241828E-1,4.358971182E1,7.420376294E0,8.632124299E1,1.322294143E0,4.718256722E0,4.718256722E0,-1.000000000E0
2.049963373E2,5.234670057E1,4.871798679E0,8.174614524E-1,4.352497358E1,7.400984583E0,8.366537824E1,1.329858487E0,4.714631302E0,4.714631302E0,-1.000000000E0
2.059963279E2,5.234669949E1,4.871910024E0,1.307905048E0,4.401535471E1,6.976903146E0,8.403036543E1,1.337964589E0,4.710941898E0,4.710941898E0,-1.000000000E0
2.069963183E2,5.234669970E1,4.872029360E0,1.388607373E0,4.409598815E1,7.117447082E0,8.432593275E1,1.346154868E0,4.707281462E0,4.707281462E0,-1.000000000E0
2.079963087E2,5.234669873E1,4.872149924E0,1.044180513E0,4.375149336E1,7.183048817E0,8.575286054E1,1.355128008E0,4.705060519E0,4.705060519E0,-1.000000000E0
2.089963011E2,5.234668761E1,4.872280763E0,1.517865193E0,4.422511851E1,7.224763899E0,9.045381590E1,1.362656713E0,4.709495840E0,4.709495840E0,-1.000000000E0
2.099962898E2,5.234668769E1,4.872391598E0,1.666703854E0,4.437389336E1,6.808620104E0,8.803878354E1,1.368910326E0,4.708850763E0,4.708850763E0,-1.000000000E0
2.109962807E2,5.234670415E1,4.872479628E0,2.268629760E0,4.497574549E1,6.016058063E0,7.617795138E1,1.375874574E0,4.707945976E0,4.707945976E0,-1.000000000E0
2.119962714E2,5.234670532E1,4.872582136E0,1.830504519E0,4.453755969E1,5.781516471E0,7.876620388E1,1.382356084E0,4.708452117E0,4.708452117E0,-1.000000000E0
2.129962616E2,5.234672056E1,4.872674237E0,6.574720684E-1,4.336445285E1,5.513922501E0,6.953615902E1,1.389299017E0,4.708795558E0,4.708795558E0,-1.000000000E0
2.139962533E2,5.234671847E1,4.872776392E0,6.629822562E-1,4.336990727E1,5.534653635E0,7.858430325E1,1.395467272E0,4.705414267E0,4.705414267E0,-1.000000000E0
2.149962437E2,5.234672436E1,4.872866685E0,5.261314595E-1,4.323299628E1,5.277091694E0,7.859170289E1,1.403958324E0,4.702533405E0,4.702533405E0,-1.000000000E0
2.159962344E2,5.234672895E1,4.872991461E0,-3.126807129E-1,4.239410593E1,6.455163270E0,8.072928189E1,1.412473699E0,4.704321432E0,4.704321432E0,-1.000000000E0
2.169962250E2,5.234673092E1,4.873116781E0,-2.292353241E-1,4.247747652E1,7.407585789E0,8.402991236E1,1.420336808E0,4.700583713E0,4.700583713E0,-1.000000000E0
2.179962157E2,5.234673268E1,4.873232503E0,-1.159962108E-1,4.259064665E1,7.521512843E0,8.600160634E1,1.428164047E0,4.696569874E0,4.696569874E0,-1.000000000E0
2.189962068E2,5.234673372E1,4.873347721E0,6.041417867E-1,4.331071696E1,7.422203617E0,8.686835461E1,1.436325589E0,4.697589138E0,4.697589138E0,-1.000000000E0
2.199961978E2,5.234673087E1,4.873467782E0,1.048611107E0,4.375512129E1,7.356176427E0,8.814832241E1,1.444131325E0,4.699893307E0,4.699893307E0,-1.000000000E0
2.209961883E2,5.234673915E1,4.873581893E0,2.040041379E0,4.474647432E1,7.096455400E0,8.286875031E1,1.453420744E0,4.697290231E0,4.697290231E0,-1.000000000E0
2.219961792E2,5.234674018E1,4.873718639E0,2.284079535E0,4.499043243E1,7.736527840E0,8.414576424E1,1.460520072E0,4.698447519E0,4.698447519E0,-1.000000000E0
2.229961706E2,5.234675032E1,4.873821828E0,2.590791388E0,4.529707070E1,7.199145794E0,8.139133623E1,1.467020392E0,4.696841827E0,4.696841827E0,-1.000000000E0
2.239961613E2,5.234676345E1,4.873915080E0,1.830136343E0,4.453634358E1,6.548003244E0,7.729131696E1,1.474710535E0,4.694843107E0,4.694843107E0,-1.000000000E0
2.249961518E2,5.234678793E1,4.874020960E0,1.531923630E0,4.423803553E1,6.695208787E0,6.888316187E1,1.481206783E0,4.695243943E0,4.695243943E0,-1.000000000E0
2.259961435E2,5.234680372E1,4.874113035E0,2.169409435E0,4.487544617E1,6.219528682E0,6.874285484E1,1.487993073E0,4.717769626E0,4.717769626E0,-1.000000000E0
2.269961334E2,5.234681336E1,4.874211689E0,2.884837938E-1,4.299445026E1,6.113692071E0,7.110914471E1,1.493390939E0,4.749481420E0,4.749481420E0,-1.000000000E0
2.279961243E2,5.234681140E1,4.874291090E0,-7.578347214E-1,4.194808887E1,5.362056643E0,7.789985516E1,1.498202243E0,4.759751776E0,4.759751776E0,-1.000000000E0
2.289961160E2,5.234681305E1,4.874361868E0,-1.645339614E0,4.106054096E1,4.620540441E0,8.341318443E1,1.504945424E0,4.763852584E0,4.763852584E0,-1.000000000E0
2.299961071E2,5.234682055E1,4.874460379E0,-8.193522841E-1,4.188646112E1,5.284092217E0,8.409495740E1,1.511018815E0,4.773460332E0,4.773460332E0,-1.000000000E0
2.309960979E2,5.234683637E1,4.874545958E0,-1.670466568E0,4.103527537E1,5.270021163E0,7.930374472E1,1.517255296E0,4.786505844E0,4.786505844E0,-1.000000000E0
2.319960881E2,5.234684754E1,4.874635931E0,-1.804218017E0,4.090145648E1,5.333136485E0,8.212870512E1,1.523183044E0,4.788016874E0,4.788016874E0,-1.000000000E0
2.329960794E2,5.234686927E1,4.874715615E0,-1.822742550E0,4.088285554E1,4.992463009E0,7.580896948E1,1.528818316E0,4.791179738E0,4.791179738E0,-1.000000000E0
2.339960707E2,5.234688490E1,4.874794534E0,-2.841203447E0,3.986432727E1,4.698976289E0,7.299408726E1,1.536596122E0,4.790773469E0,4.790773469E0,-1.000000000E0
2.349960612E2,5.234688684E1,4.874908993E0,-2.195747704E0,4.050971449E1,5.303069516E0,8.182371391E1,1.543719144E0,4.791454350E0,4.791454350E0,-1.000000000E0
2.359960524E2,5.234689590E1,4.875012802E0,-1.714918026E0,4.099047174E1,5.801864356E0,8.291613770E1,1.550273174E0,4.792717551E0,4.792717551E0,-1.000000000E0
2.369960431E2,5.234689223E1,4.875109101E0,-6.677519996E-1,4.203758759E1,5.673393112E0,8.787802079E1,1.558412776E0,4.761341502E0,4.761341502E0,-1.000000000E0
2.379960343E2,5.234688800E1,4.875228730E0,4.760040110E-1,4.318128079E1,6.359120246E0,8.842229698E1,1.565187003E0,4.737833931E0,4.737833931E0,-1.000000000E0
2.389960257E2,5.234689452E1,4.875327887E0,4.493056890E-2,4.275014118E1,6.376166130E0,8.462018408E1,1.571048811E0,4.722963492E0,4.722963492E0,-1.000000000E0
2.399960157E2,5.234692800E1,4.875394541E0,1.246341394E0,4.395146653E1,5.531741667E0,6.753792316E1,1.575239203E0,4.719679976E0,4.719679976E0,-1.000000000E0
2.409960074E2,5.234693142E1,4.875455976E0,1.511597128E0,4.421668214E1,3.911615123E0,6.451553574E1,1.582142927E0,4.743958388E0,4.743958388E0,-1.000000000E0
2.419959983E2,5.234692101E1,4.875556173E0,7.824990340E-2,4.278329198E1,4.110722981E0,8.170666145E1,1.588932127E0,4.767670461E0,4.767670461E0,-1.000000000E0
2.429959897E2,5.234692446E1,4.875655963E0,3.587903893E-1,4.306377026E1,4.508235732E0,8.047372809E1,1.596644136E0,4.788091473E0,4.788091473E0,-1.000000000E0
2.439959806E2,5.234693111E1,4.875768974E0,-4.692128552E-1,4.223569269E1,5.686679376E0,8.050696880E1,1.603924811E0,4.809349540E0,4.809349540E0,-1.000000000E0
2.449959710E2,5.234692012E1,4.875874636E0,-2.012815280E-1,4.250357877E1,5.810650672E0,9.027979273E1,1.609532730E0,4.830642982E0,4.830642982E0,-1.000000000E0
2.459959629E2,5.234692558E1,4.875956709E0,1.171271239E0,4.387607667E1,5.136341863E0,9.035092183E1,1.614227722E0,4.834845186E0,4.834845186E0,-1.000000000E0
2.469959537E2,5.234692707E1,4.876025785E0,1.307738697E0,4.401250233E1,4.147519573E0,9.295961331E1,1.618307734E0,4.830941480E0,4.830941480E0,-1.000000000E0
2.479959446E2,5.234692993E1,4.876085667E0,1.713436343E0,4.441816153E1,3.068698206E0,9.277195827E1,1.624056164E0,4.837056628E0,4.837056628E0,-1.000000000E0
2.489959353E2,5.234693878E1,4.876169044E0,1.311305194E0,4.401596998E1,3.186071983E0,8.159179429E1,1.629700960E0,4.830746072E0,4.830746072E0,-1.000000000E0
2.499959269E2,5.234695038E1,4.876249948E0,1.225081780E0,4.392968373E1,3.484307079E0,7.220602688E1,1.632643736E0,4.843595843E0,4.843595843E0,-1.000000000E0
2.509959172E2,5.234695108E1,4.876293256E0,8.706248580E-1,4.357520092E1,2.395800816E0,7.053219287E1,1.636147126E0,4.851708058E0,4.851708058E0,-1.000000000E0
2.519959087E2,5.234694193E1,4.876342605E0,1.131912068E0,4.383647267E1,1.758390033E0,8.901442124E1,1.639933596E0,4.861879175E0,4.861879175E0,-1.000000000E0
2.529958990E2,5.234695316E1,4.876395230E0,8.075090572E-1,4.351202359E1,1.987798025E0,7.373978686E1,1.643654434E0,4.820069599E0,4.820069599E0,-1.000000000E0
2.539958906E2,5.234693383E1,4.876439949E0,9.921216834E-1,4.369663773E1,1.241752628E0,1.024767703E2,1.647414388E0,4.804187102E0,4.804187102E0,-1.000000000E0
2.549958816E2,5.234690618E1,4.876471817E0,1.135419064E0,4.383995575E1,0.000000000E0,9.093579076E1,1.650373787E0,4.781328937E0,4.781328937E0,-1.000000000E0
2.559958723E2,5.234689218E1,4.876508868E0,2.487537259E0,4.519207237E1,8.982577281E-1,1.266030518E2,1.651079726E0,4.777503952E0,4.777503952E0,-1.000000000E0
2.569958640E2,5.234688870E1,4.876517560E0,1.239433554E0,4.394396858E1,0.000000000E0,1.280099897E2,1.652478332E0,4.768943535E0,4.768943535E0,-1.000000000E0
2.579958543E2,5.234688091E1,4.876533717E0,1.272186040E0,4.397672276E1,0.000000000E0,1.280100025E2,1.653463339E0,4.769772158E0,4.769772158E0,-1.000000000E0
2.589978023E2,5.234688242E1,4.876548006E0,2.505199884E0,4.520972626E1,7.066172638E-1,-1.000000000E0,1.655370181E0,4.775987725E0,4.775987725E0,-1.000000000E0
2.599977874E2,5.234687074E1,4.876568571E0,2.626722146E0,4.533125315E1,0.000000000E0,3.373892151E1,1.655815277E0,4.833535658E0,4.833535658E0,-1.000000000E0
2.609978036E2,5.234686877E1,4.876574276E0,1.709457164E0,4.441398767E1,0.000000000E0,3.373891949E1,1.657983579E0,4.800765171E0,4.800765171E0,-1.000000000E0
2.619977869E2,5.234685285E1,4.876592708E0,1.962595223E0,4.466713756E1,0.000000000E0,1.168624566E2,1.658433704E0,4.771089779E0,4.771089779E0,-1.000000000E0
2.629978012E2,5.234685014E1,4.876597634E0,2.045123996E0,4.474966732E1,0.000000000E0,1.168624603E2,1.658588472E0,4.748521860E0,4.748521860E0,-1.000000000E0
2.639977757E2,5.234684875E1,4.876597735E0,1.757806468E0,4.446235169E1,0.000000000E0,1.168624601E2,1.658879333E0,4.709258355E0,4.709258355E0,-1.000000000E0
2.649977804E2,5.234684714E1,4.876601102E0,1.091764151E0,4.379630971E1,0.000000000E0,1.032880251E2,1.659055432E0,4.767885235E0,4.767885235E0,-1.000000000E0
2.659977521E2,5.234684865E1,4.876601877E0,1.917832657E0,4.462237564E1,0.000000000E0,-1.000000000E0,1.659055432E0,4.779068832E0,4.779068832E0,-1.000000000E0
2.669977551E2,5.234684865E1,4.876601877E0,1.917832657E0,4.462237564E1,0.000000000E0,-1.000000000E0,1.660506551E0,4.804719538E0,4.804719538E0,-1.000000000E0
2.679977230E2,5.234683591E1,4.876606483E0,1.882743898E0,4.458730219E1,0.000000000E0,-1.000000000E0,1.660960380E0,4.823723094E0,4.823723094E0,-1.000000000E0
2.689973972E2,5.234683198E1,4.876608334E0,1.285892945E0,4.399045570E1,0.000000000E0,-1.000000000E0,1.661131446E0,4.851938329E0,4.851938329E0,-1.000000000E0
2.699973624E2,5.234683210E1,4.876610845E0,2.388333056E0,4.509289420E1,4.883434291E-1,-1.000000000E0,1.661924527E0,4.904736831E0,4.904736831E0,-1.000000000E0
2.709973601E2,5.234682538E1,4.876606967E0,3.492515814E-2,4.273949801E1,7.062934186E-1,-1.000000000E0,1.662438223E0,4.914550640E0,4.914550640E0,-1.000000000E0
2.719973321E2,5.234682851E1,4.876612529E0,1.313752947E0,4.401831819E1,0.000000000E0,-1.000000000E0,1.662582320E0,4.926590415E0,4.926590415E0,-1.000000000E0
2.729974506E2,5.234682765E1,4.876614126E0,1.635678282E0,4.434024381E1,0.000000000E0,-1.000000000E0,1.662694472E0,4.954184170E0,4.954184170E0,-1.000000000E0
2.739974241E2,5.234682866E1,4.876614044E0,2.232756522E0,4.493732068E1,0.000000000E0,-1.000000000E0,1.663550165E0,4.979819278E0,4.979819278E0,-1.000000000E0
2.749973158E2,5.234682448E1,4.876624618E0,1.066308552E0,4.377087252E1,0.000000000E0,-1.000000000E0,1.663803948E0,4.996187910E0,4.996187910E0,-1.000000000E0
2.759972855E2,5.234682234E1,4.876625908E0,-1.488573786E0,4.121599246E1,1.470919526E0,-1.000000000E0,1.664314372E0,5.019049997E0,5.019049997E0,-1.000000000E0
2.769972879E2,5.234682220E1,4.876633419E0,5.789604243E-1,4.328352255E1,0.000000000E0,-1.000000000E0,1.664764482E0,5.029828448E0,5.029828448E0,-1.000000000E0
2.779972574E2,5.234682008E1,4.876639063E0,1.530337445E0,4.423489931E1,0.000000000E0,-1.000000000E0,1.665185306E0,5.048226424E0,5.048226424E0,-1.000000000E0
2.789972272E2,5.234681713E1,4.876642944E0,5.658374568E-1,4.327040125E1,0.000000000E0,-1.000000000E0,1.665407202E0,5.057481972E0,5.057481972E0,-1.000000000E0
2.799971983E2,5.234681578E1,4.876645347E0,9.530260479E-1,4.365759036E1,0.000000000E0,1.804160297E2,1.665542767E0,5.074982565E0,5.074982565E0,-1.000000000E0
2.809971700E2,5.234681697E1,4.876644946E0,1.028036413E0,4.373259928E1,0.000000000E0,1.804160298E2,1.665708804E0,5.093663060E0,5.093663060E0,-1.000000000E0
2.819971441E2,5.234681647E1,4.876647248E0,2.863517003E-1,4.299091395E1,0.000000000E0,1.804160294E2,1.665708804E0,5.128502100E0,5.128502100E0,-1.000000000E0
2.829971176E2,5.234681647E1,4.876647248E0,2.863517003E-1,4.299091395E1,0.000000000E0,1.804160294E2,1.665708804E0,5.232775031E0,5.232775031E0,-1.000000000E0
2.839970938E2,5.234681647E1,4.876647248E0,2.863517003E-1,4.299091395E1,0.000000000E0,1.804160294E2,1.665708804E0,5.292679063E0,5.292679063E0,-1.000000000E0
2.849970691E2,5.234681647E1,4.876647248E0,2.863517003E-1,4.299091395E1,0.000000000E0,1.804160294E2,1.665708804E0,5.283959133E0,5.283959133E0,-1.000000000E0
