Time,x,y,z,abs
2.904852346E1,2.577267587E-1,3.291076422E-1,-2.145437151E-1,4.698552202E-1
2.905849746E1,2.969135642E-1,3.098627627E-1,-2.065449506E-1,4.762703150E-1
2.906847246E1,3.376657665E-1,2.727641463E-1,-1.888184100E-1,4.733612166E-1
2.907844746E1,3.731883764E-1,2.371675670E-1,-1.719574928E-1,4.744337662E-1
2.908842246E1,4.158008099E-1,2.397769243E-1,-1.545798331E-1,5.042600636E-1
2.909839646E1,4.649041891E-1,2.529985607E-1,-1.359450817E-1,5.464661398E-1
2.910837146E1,4.880012572E-1,2.479689121E-1,-1.289609373E-1,5.623741919E-1
2.911834646E1,4.933379292E-1,2.415436208E-1,-1.246852279E-1,5.632690647E-1
2.912832146E1,4.792106450E-1,2.550884485E-1,-1.197783649E-1,5.559314845E-1
2.913829646E1,4.510374069E-1,2.707660794E-1,-1.234069690E-1,5.403501570E-1
2.914827046E1,4.154756665E-1,2.764610052E-1,-1.191254035E-1,5.130707345E-1
2.915824546E1,3.716646433E-1,2.620938718E-1,-8.678241074E-2,4.629891916E-1
2.916822046E1,3.278106451E-1,2.918443084E-1,-6.196254119E-2,4.432519327E-1
2.917819546E1,2.793105245E-1,3.410554826E-1,-4.350439832E-2,4.429738638E-1
2.918816946E1,2.325568795E-1,3.964947760E-1,-1.857135445E-2,4.600388080E-1
2.919814446E1,1.896626353E-1,4.535367489E-1,-3.829320194E-3,4.916117996E-1
2.920811946E1,1.484313160E-1,4.844104946E-1,-7.189163938E-3,5.066922803E-1
2.921809446E1,1.008886844E-1,4.921216071E-1,-2.860793844E-2,5.031705644E-1
2.922806946E1,5.864907801E-2,4.856812954E-1,-3.525199369E-2,4.904780710E-1
2.923804346E1,2.697154507E-2,4.656009972E-1,-3.957049176E-2,4.680572365E-1
2.924801846E1,8.474027738E-3,4.537144899E-1,-4.230236262E-2,4.557610530E-1
2.925799346E1,-5.293722264E-3,4.526574612E-1,-3.357104212E-2,4.539315097E-1
2.926796746E1,-2.461256087E-2,4.797410071E-1,-3.034568578E-2,4.813294845E-1
2.927794246E1,-2.497661486E-2,4.887714982E-1,-3.643592075E-2,4.907636754E-1
2.928791746E1,-9.508442134E-3,4.542100430E-1,-5.161274597E-2,4.572319424E-1
2.929789246E1,1.541669294E-2,3.891507685E-1,-6.849644333E-2,3.954336326E-1
2.930786746E1,4.779300839E-2,3.348449171E-1,-8.410762995E-2,3.485389269E-1
2.931784146E1,1.027030498E-1,3.137986064E-1,-9.829556197E-2,3.444989105E-1
2.932781646E1,1.765405238E-1,3.078752160E-1,-1.149491072E-1,3.730509381E-1
2.933779146E1,2.395633459E-1,2.811793089E-1,-1.257480532E-1,3.902114470E-1
2.934776646E1,2.858080864E-1,2.458556741E-1,-1.317827851E-1,3.993719785E-1
2.935774046E1,3.268964887E-1,2.228301167E-1,-1.338084191E-1,4.176353293E-1
2.936771546E1,3.711158931E-1,2.068218589E-1,-1.225400567E-1,4.421745729E-1
2.937769046E1,4.095764160E-1,1.826962233E-1,-1.061482206E-1,4.608667869E-1
2.938766546E1,4.518426359E-1,1.493316144E-1,-8.694789559E-2,4.837578270E-1
2.939764046E1,4.977340698E-1,1.149170697E-1,-7.355245203E-2,5.160960186E-1
2.940761446E1,5.584512353E-1,9.087964892E-2,-5.627865344E-2,5.685896408E-1
2.941758946E1,6.277656555E-1,5.304988474E-2,-3.705722466E-2,6.310921061E-1
2.942756446E1,7.059789896E-1,2.290130220E-2,2.938397462E-3,7.063564522E-1
2.943753946E1,7.715615630E-1,5.054996349E-3,7.922888547E-2,7.756352331E-1
2.944751346E1,8.490563631E-1,-1.488302462E-2,1.186053231E-1,8.574295509E-1
2.945748846E1,9.101693034E-1,5.706698634E-3,1.537451446E-1,9.230808723E-1
2.946746346E1,9.244604111E-1,2.817978337E-2,1.832053065E-1,9.428601891E-1
2.947743846E1,9.082362056E-1,3.911242634E-2,1.949608624E-1,9.297486353E-1
2.948741246E1,8.783965707E-1,4.984496534E-2,1.929168850E-1,9.007119298E-1
2.949738746E1,8.529406786E-1,7.289277762E-2,1.726207286E-1,8.732806388E-1
2.950736246E1,8.288239241E-1,1.030027419E-1,1.347769499E-1,8.460044256E-1
2.951733746E1,8.100534678E-1,1.195453182E-1,1.001617387E-1,8.249303471E-1
2.952731225E1,7.981603146E-1,1.056532040E-1,6.279945374E-2,8.075681139E-1
2.953728625E1,7.698128223E-1,8.784819394E-2,2.757598832E-2,7.752996335E-1
2.954726125E1,7.446941733E-1,1.000377461E-1,-3.612823784E-3,7.513920514E-1
2.955723625E1,7.074561119E-1,1.305578351E-1,-3.844580054E-2,7.204287461E-1
2.956721125E1,6.668980122E-1,1.825296879E-1,-6.392692775E-2,6.943750411E-1
2.957718525E1,6.417937875E-1,2.242765874E-1,-9.881493449E-2,6.869961023E-1
2.958716025E1,6.396065354E-1,2.640037835E-1,-1.357990503E-1,7.051495586E-1
2.959713525E1,6.617374420E-1,3.035778999E-1,-1.718880385E-1,7.480651584E-1
2.960711025E1,6.769683361E-1,3.011597395E-1,-1.978533268E-1,7.668958571E-1
2.961708425E1,6.818765402E-1,2.570980489E-1,-2.239623070E-1,7.623740144E-1
2.962705925E1,6.944788694E-1,1.959505230E-1,-2.476343364E-1,7.629025312E-1
2.963703425E1,7.296269536E-1,1.398119777E-1,-2.778724730E-1,7.931683250E-1
2.964700925E1,7.847424150E-1,9.506981075E-2,-3.068782985E-1,8.479582636E-1
2.965698425E1,8.553337455E-1,5.791141093E-2,-3.355272412E-1,9.206128813E-1
2.966695825E1,9.158194661E-1,1.748941839E-2,-3.614749610E-1,9.847310911E-1
2.967693325E1,9.972118735E-1,-1.671448536E-2,-3.966260552E-1,1.073323401E0
2.968690825E1,1.072784185E0,-6.309369951E-2,-4.337774515E-1,1.158882911E0
2.969688325E1,1.154322147E0,-1.309552938E-1,-4.752542377E-1,1.255179469E0
2.970685725E1,1.254609942E0,-2.386244982E-1,-5.215849876E-1,1.379506672E0
2.971683225E1,1.385105252E0,-3.693091273E-1,-6.348485947E-1,1.567781404E0
2.972680725E1,1.545714378E0,-4.928393066E-1,-8.254291415E-1,1.820290304E0
2.973678225E1,1.682521224E0,-5.788050890E-1,-1.045876026E0,2.063916099E0
2.974675625E1,1.807699203E0,-6.181652546E-1,-1.247673273E0,2.281796066E0
2.975673125E1,1.950796962E0,-5.727193952E-1,-1.396304846E0,2.466431332E0
2.976670625E1,2.111802578E0,-5.294486284E-1,-1.538410068E0,2.665845366E0
2.977668125E1,2.254010916E0,-6.039018035E-1,-1.654552460E0,2.860560511E0
2.978665525E1,2.367572784E0,-7.344896197E-1,-1.779836297E0,3.051670548E0
2.979663025E1,2.465650320E0,-7.994536161E-1,-1.933238268E0,3.233568893E0
2.980660525E1,2.532998562E0,-8.161540627E-1,-2.056109190E0,3.363000769E0
2.981658025E1,2.594490528E0,-8.287139535E-1,-2.124417305E0,3.454170928E0
2.982655525E1,2.549586773E0,-7.400554419E-1,-2.144772530E0,3.412934804E0
2.983652925E1,2.476475477E0,-6.291154027E-1,-2.155564547E0,3.342929179E0
2.984650425E1,2.374541521E0,-4.675587416E-1,-2.232275248E0,3.292432443E0
2.985647925E1,2.245214939E0,-4.249241352E-1,-2.314748049E0,3.252631115E0
2.986645425E1,2.134813786E0,-4.209142029E-1,-2.398139954E0,3.238159030E0
2.987642825E1,2.011327028E0,-3.102674186E-1,-2.466589451E0,3.197775134E0
2.988640325E1,1.922395110E0,-1.016223356E-1,-2.492963552E0,3.149729724E0
2.989637825E1,1.837708354E0,-4.755672440E-2,-2.529642105E0,3.127062970E0
2.990635325E1,1.868250251E0,-1.938883662E-1,-2.518079519E0,3.141444917E0
2.991632725E1,1.815895557E0,-5.947291255E-1,-2.512676239E0,3.156694678E0
2.992630225E1,1.885169387E0,-6.831724644E-1,-2.609456778E0,3.290874186E0
2.993627725E1,1.954018116E0,-8.061878085E-1,-2.727643251E0,3.450820669E0
2.994625225E1,1.934273005E0,-9.518709779E-1,-2.876234293E0,3.594467154E0
2.995622725E1,1.897797585E0,-9.461078644E-1,-3.014394760E0,3.685557154E0
2.996620125E1,1.793721795E0,-8.415535092E-1,-3.119679689E0,3.695680120E0
2.997617625E1,1.614487767E0,-6.283046603E-1,-3.172599316E0,3.614792375E0
2.998615125E1,1.372423410E0,-4.071954489E-1,-3.191003561E0,3.497407308E0
2.999612625E1,1.085350990E0,-1.839690059E-1,-3.205224276E0,3.388996020E0
3.000610025E1,8.826802373E-1,1.013428867E-1,-3.218361855E0,3.338749438E0
3.001607525E1,7.450901270E-1,3.483480513E-1,-3.261952639E0,3.364051230E0
3.002605025E1,6.881911755E-1,4.279134572E-1,-3.322407722E0,3.419811412E0
3.003602525E1,6.874933243E-1,3.376458883E-1,-3.351297617E0,3.437709635E0
3.004599925E1,7.687767148E-1,1.449217051E-1,-3.308043718E0,3.399290099E0
3.005597425E1,8.986001611E-1,-3.613940999E-2,-3.214698076E0,3.338124028E0
3.006594925E1,1.053779364E0,-1.917223483E-1,-3.090460062E0,3.270802929E0
3.007592425E1,1.199812889E0,-2.902311981E-1,-2.959978342E0,3.207063595E0
3.008589925E1,1.327325583E0,-3.257766962E-1,-2.818965912E0,3.132809038E0
3.009587325E1,1.237229824E0,-5.991408825E-1,-2.561326981E0,2.906906145E0
3.010584825E1,1.219495773E0,-8.956980109E-1,-2.265956879E0,2.724702818E0
3.011582325E1,8.882108331E-1,-9.056758285E-1,-2.453453064E0,2.761991877E0
3.012579825E1,5.914675593E-1,-7.750805616E-1,-2.601319551E0,2.778029366E0
3.013577225E1,2.445660233E-1,-3.618341684E-1,-2.577114820E0,2.613858700E0
3.014574725E1,-1.579551771E-2,-3.748708963E-1,-2.386455059E0,2.415770154E0
3.015572225E1,-1.221759021E-1,5.579335093E-1,-2.124728918E0,2.200156751E0
3.016569725E1,-1.331606358E-1,1.768283725E0,-1.584104061E0,2.377802507E0
3.017567225E1,-1.792450100E-1,2.268752575E0,-9.515280724E-1,2.466733202E0
3.018564625E1,-2.670717835E-1,1.901654363E0,-3.947734535E-1,1.960475129E0
3.019562125E1,-3.629157543E-1,1.292818666E0,-1.495390087E-1,1.351092100E0
3.020559625E1,-3.620145619E-1,1.046329498E0,-2.312338799E-1,1.131074299E0
3.021557125E1,-2.188110203E-1,1.231206059E0,-6.014649272E-1,1.387626276E0
3.022554525E1,3.777868301E-2,1.499215722E0,-1.142720819E0,1.885440500E0
3.023552025E1,3.410926759E-1,1.528946280E0,-1.681538463E0,2.298171565E0
3.024549525E1,6.294879913E-1,1.288167477E0,-2.090330362E0,2.534780386E0
3.025547025E1,7.958718538E-1,8.202003837E-1,-2.364861250E0,2.626539436E0
3.026544425E1,7.860799432E-1,1.797913462E-1,-2.589699984E0,2.712340799E0
3.027541925E1,6.614951491E-1,-5.037634969E-1,-2.754905939E0,2.877648385E0
3.028539425E1,5.221872926E-1,-8.995920420E-1,-2.800550938E0,2.987479032E0
3.029536925E1,4.170622826E-1,-1.205574512E0,-2.750162840E0,3.031624399E0
3.030534425E1,4.166175425E-1,-1.487032771E0,-2.634926081E0,3.054123784E0
3.031531825E1,5.465843081E-1,-1.585118175E0,-2.516251802E0,3.023719095E0
3.032529325E1,5.881663561E-1,-1.480141640E0,-2.416884422E0,2.894492917E0
3.033526825E1,5.178803205E-1,-1.335417986E0,-2.353342295E0,2.754952119E0
3.034524325E1,7.317864895E-1,-1.146387100E0,-2.017912388E0,2.433451305E0
3.035521725E1,1.116077542E0,-1.462197065E0,-1.541736841E0,2.400125377E0
3.036519225E1,1.322004318E0,-1.764642119E0,-1.037228703E0,2.436698711E0
3.037516725E1,1.441911936E0,-1.667224526E0,-6.148262620E-1,2.288396597E0
3.038514225E1,1.511566639E0,-1.400984645E0,-3.701847792E-1,2.093950441E0
3.039511625E1,1.489672780E0,-1.056090117E0,-2.686188221E-1,1.845699704E0
3.040509125E1,1.314728856E0,-7.963887453E-1,-2.402535081E-1,1.555785572E0
3.041506625E1,9.791491628E-1,-5.337408781E-1,-2.205726802E-1,1.136778217E0
3.042504125E1,5.235523582E-1,-1.857816279E-1,-1.726115495E-1,5.817358782E-1
3.043501625E1,1.704049855E-2,2.219800800E-1,-9.873138368E-2,2.435434677E-1
3.044499025E1,-4.680084586E-1,5.544810891E-1,-1.244842820E-2,7.256970159E-1
3.045496525E1,-8.372023702E-1,6.578322053E-1,5.775422603E-2,1.066295723E0
3.046494025E1,-1.027096748E0,5.470728874E-1,1.189994663E-1,1.169776623E0
3.047491525E1,-1.022018075E0,3.226164877E-1,1.586958617E-1,1.083414381E0
3.048488925E1,-8.725131154E-1,8.246859163E-2,1.002440080E-1,8.821162431E-1
3.049486425E1,-6.602779627E-1,-8.830296248E-2,2.029880509E-2,6.664656350E-1
3.050483925E1,-4.405057132E-1,-1.395120919E-1,-7.298932970E-2,4.677994756E-1
3.051481425E1,-3.070058823E-1,-2.296692729E-1,-2.646450996E-1,4.658729606E-1
3.052479275E1,-1.603991389E-1,-5.227032900E-1,-3.901337683E-1,6.716777280E-1
3.053476775E1,3.944735229E-2,-7.798650861E-1,-4.170398712E-1,8.852501908E-1
3.054474275E1,3.167087734E-1,-7.933854461E-1,-3.943744898E-1,9.409017756E-1
3.055471775E1,5.960582495E-1,-6.539186239E-1,-3.537658453E-1,9.529140973E-1
3.056469175E1,7.766070366E-1,-5.169956684E-1,-3.057740927E-1,9.817845009E-1
3.057466675E1,7.865683436E-1,-4.862020016E-1,-3.058923185E-1,9.739878110E-1
3.058464175E1,6.964661479E-1,-5.587915182E-1,-3.263072968E-1,9.506784461E-1
3.059461675E1,5.707873702E-1,-6.883463264E-1,-3.085681796E-1,9.459562402E-1
3.060459175E1,4.606523514E-1,-7.988582253E-1,-2.537281215E-1,9.564272124E-1
3.061456575E1,3.559401631E-1,-8.223026395E-1,-1.842271835E-1,9.147757571E-1
3.062454075E1,2.247344702E-1,-6.996648908E-1,-1.237518638E-1,7.452188036E-1
3.063451575E1,1.005726904E-1,-5.930940509E-1,-1.493680179E-1,6.198275760E-1
3.064449075E1,1.244274229E-1,-5.411379337E-1,-4.132902324E-1,6.921858588E-1
3.065446475E1,2.533826530E-1,-5.561624765E-1,-7.708252668E-1,9.837128957E-1
3.066443975E1,4.569139481E-1,-6.657161117E-1,-1.151389718E0,1.406288228E0
3.067441475E1,7.099387050E-1,-8.467025161E-1,-1.490237236E0,1.855188706E0
3.068438975E1,9.580590725E-1,-1.060044289E0,-1.725172997E0,2.240043068E0
3.069436475E1,1.193825841E0,-1.295873284E0,-1.862840772E0,2.564114554E0
3.070433875E1,1.467611551E0,-1.637130022E0,-1.992632270E0,2.967265026E0
3.071431375E1,1.742875576E0,-2.114439964E0,-2.142660379E0,3.478428544E0
3.072428875E1,1.948201656E0,-2.579603195E0,-2.240490913E0,3.933146561E0
3.073426375E1,2.091523647E0,-2.982980728E0,-2.183182716E0,4.247226385E0
3.074423775E1,2.178661346E0,-3.278497458E0,-1.956734180E0,4.395898030E0
3.075421275E1,2.246073723E0,-3.120274782E0,-1.368295908E0,4.080832706E0
3.076418775E1,1.817114711E0,-1.661627769E0,1.456286758E-1,2.466600987E0
3.077416275E1,-2.753439546E-1,-2.587495744E-1,2.591043711E0,2.618448614E0
3.078413675E1,-1.641959429E0,-1.718243003E0,3.271953106E0,4.044016186E0
3.079411175E1,-1.523622513E0,-3.403030157E0,3.357402325E0,5.017388781E0
3.080408675E1,-9.191946983E-1,-3.365519047E0,3.020864725E0,4.614895561E0
3.081406175E1,-2.404978424E-1,-3.203671694E0,2.366589546E0,3.990250320E0
3.082403575E1,2.502676249E-1,-2.913687706E0,1.633284330E0,3.349601116E0
3.083401075E1,3.281671107E-1,-1.657469392E0,1.031570911E0,1.979655774E0
3.084398575E1,2.708231211E-1,-2.791482806E-1,5.480948091E-1,6.720690777E-1
3.085396075E1,4.879310429E-1,5.676828623E-1,6.408191472E-2,7.512968964E-1
3.086393575E1,8.014833927E-1,1.264119148E0,-2.971953452E-1,1.526007183E0
3.087390975E1,1.033677101E0,1.656210542E0,-4.822494388E-1,2.010991355E0
3.088388475E1,9.730430841E-1,1.793054938E0,-4.339191914E-1,2.085700055E0
3.089385975E1,6.250920296E-1,1.671285748E0,-1.102066040E-1,1.787758819E0
3.090383475E1,2.651381195E-1,2.398571491E0,2.718710005E-1,2.428447500E0
3.091380875E1,3.278089315E-2,3.919489145E0,3.410568535E-1,3.934436367E0
3.092378375E1,-1.737823606E0,5.136818886E0,-2.212294042E-1,5.427327298E0
3.093375875E1,-3.489881039E0,5.473734856E0,-7.010574341E-1,6.529358656E0
3.094373375E1,-4.293192387E0,5.744766712E0,-1.016088367E0,7.243361168E0
3.095370775E1,-2.898449898E0,2.380289078E0,-1.667162180E0,4.104414409E0
3.096368275E1,-2.518044472E0,1.036393523E0,-2.358908892E0,3.602653280E0
3.097365775E1,-2.557300091E0,-2.783707380E0,-2.500492334E0,4.532248057E0
3.098363275E1,-1.734530330E0,-3.373787642E0,-2.459863901E0,4.521279567E0
3.099360775E1,-1.142918348E0,-3.023472786E0,-2.505866289E0,4.089867467E0
3.100358175E1,-7.911692262E-1,-2.481426716E0,-2.447234631E0,3.573847315E0
3.101355675E1,-3.380020559E-1,-1.934096694E0,-2.234709501E0,2.974710400E0
3.102353175E1,3.576543182E-2,-1.289772868E0,-1.819276333E0,2.230372075E0
3.103350675E1,1.959616691E-1,-3.715333045E-1,-1.414012790E0,1.475083096E0
3.104348075E1,9.532080591E-2,5.001198649E-1,-1.279817700E0,1.377366793E0
3.105345575E1,-2.511784136E-1,1.048347354E0,-1.316398501E0,1.701478118E0
3.106343075E1,-6.989582777E-1,1.449701905E0,-1.206944704E0,2.011689292E0
3.107340575E1,-1.022366524E0,1.623880982E0,-7.033057213E-1,2.043737187E0
3.108338075E1,-9.046941996E-1,1.376478910E0,-5.759543553E-2,1.648175664E0
3.109335475E1,3.323257864E-1,8.743751645E-1,8.499624133E-1,1.263886253E0
3.110332975E1,9.359720349E-1,1.578157067E0,5.827805400E-1,1.925164029E0
3.111330475E1,1.516704440E0,2.040827751E0,2.743918300E-1,2.557471631E0
3.112327975E1,1.805937409E0,2.399507284E0,3.176692873E-2,3.003340519E0
3.113325375E1,1.853666306E0,2.464498997E0,-1.248914972E-1,3.086329853E0
3.114322875E1,1.838047385E0,2.523860216E0,-1.039830297E-1,3.123955994E0
3.115320375E1,1.858149886E0,2.391471148E0,-6.526803225E-2,3.029210320E0
3.116317875E1,1.811139584E0,2.176861763E0,-4.731566831E-2,2.832170987E0
3.117315275E1,1.615987420E0,1.936907530E0,-2.468857355E-2,2.522624753E0
3.118312775E1,1.376701236E0,1.686271429E0,8.884033188E-3,2.176900676E0
3.119310275E1,1.111413479E0,1.213974357E0,6.671464443E-2,1.647247554E0
3.120307775E1,8.483102322E-1,7.712800503E-1,1.134464592E-1,1.152116863E0
3.121305175E1,6.326546073E-1,3.849588931E-1,9.339480847E-2,7.464367299E-1
3.122302675E1,5.214905143E-1,1.434205621E-1,1.256520953E-2,5.409987972E-1
3.123300175E1,5.630460382E-1,1.646367460E-1,-6.191984564E-2,5.898814851E-1
3.124297675E1,7.022982240E-1,2.727576196E-1,-1.077243537E-1,7.610677045E-1
3.125295075E1,8.277511597E-1,4.132660329E-1,-1.191548258E-1,9.328229568E-1
3.126292575E1,8.647509813E-1,5.246866345E-1,-1.261714548E-1,1.019318184E0
3.127290075E1,8.163475990E-1,5.722734332E-1,-1.251453608E-1,1.004779402E0
3.128287575E1,7.082184553E-1,5.337750316E-1,-1.174834445E-1,8.945901433E-1
3.129285075E1,5.806621313E-1,4.393563569E-1,-1.059783176E-1,7.358219369E-1
3.130282475E1,4.546431601E-1,3.534622192E-1,-1.021124721E-1,5.848614369E-1
3.131279975E1,3.561722040E-1,2.819041014E-1,-9.715038538E-2,4.645070060E-1
3.132277475E1,2.883332372E-1,2.709318995E-1,-9.331329912E-2,4.065064841E-1
3.133274975E1,2.721471190E-1,3.294083476E-1,-9.063226730E-2,4.367929965E-1
3.134272375E1,2.952859998E-1,3.918695748E-1,-9.286053479E-2,4.993782777E-1
3.135269875E1,3.416759968E-1,5.246323347E-1,-9.025157243E-2,6.325558629E-1
3.136267375E1,4.288433790E-1,6.815276742E-1,-7.890197635E-2,8.090810443E-1
3.137264875E1,5.153883696E-1,8.037603498E-1,-5.631816387E-2,9.564662079E-1
3.138262275E1,5.340198278E-1,8.326444626E-1,-3.473937139E-2,9.897882610E-1
3.139259775E1,4.688158631E-1,7.569271922E-1,-2.463444322E-2,8.906929570E-1
3.140257275E1,3.536426723E-1,6.210085154E-1,-3.704876825E-2,7.156027718E-1
3.141254775E1,2.299511731E-1,4.618946016E-1,-4.832476377E-2,5.182272163E-1
3.142252275E1,2.245119363E-1,4.293305278E-1,4.953105468E-3,4.845150616E-1
3.143249675E1,3.021245599E-1,4.709025323E-1,5.656952411E-2,5.623420273E-1
3.144247175E1,3.075366318E-1,3.277075589E-1,9.374698997E-2,4.590855282E-1
3.145244675E1,3.383630216E-1,1.127366573E-1,1.860018522E-1,4.022384582E-1
3.146242175E1,3.661302030E-1,-7.668013871E-2,2.399590909E-1,4.444226981E-1
3.147239575E1,3.593807817E-1,-1.829634458E-1,2.275707126E-1,4.630535584E-1
3.148237075E1,2.978745401E-1,-2.729905248E-1,2.313119173E-1,4.655730569E-1
3.149234575E1,1.889283657E-1,-3.065954149E-1,2.178327441E-1,4.208868972E-1
3.150232075E1,7.696801424E-2,-3.791772127E-1,1.618917137E-1,4.194143069E-1
3.151229475E1,-2.947259322E-2,-5.456696749E-1,1.028781384E-1,5.560646898E-1
3.152226975E1,-1.386478245E-1,-7.175423503E-1,6.952524185E-2,7.341144345E-1
3.153224025E1,-2.292099744E-1,-8.658607602E-1,4.454928264E-2,8.967924548E-1
3.154221525E1,-2.914371192E-1,-9.412878752E-1,4.213047214E-3,9.853812502E-1
3.155219025E1,-2.757824361E-1,-9.322698712E-1,-2.866664901E-2,9.726278022E-1
3.156216425E1,-1.787536144E-1,-8.297230005E-1,-4.700171575E-2,8.500601588E-1
3.157213925E1,-1.998504624E-2,-6.876465082E-1,-5.607846007E-2,6.902187451E-1
3.158211425E1,1.405518949E-1,-4.878647327E-1,-7.268619537E-2,5.128841152E-1
3.159208925E1,2.543789446E-1,-2.787940502E-1,-9.497850388E-2,3.891730799E-1
3.160206325E1,3.346769810E-1,-9.322550893E-2,-1.171256155E-1,3.666307228E-1
3.161203825E1,3.972108960E-1,-1.392609905E-3,-8.199695498E-2,4.055883824E-1
3.162201325E1,4.369684160E-1,2.419424243E-2,-3.161394224E-2,4.387780752E-1
3.163198825E1,4.010899663E-1,9.014222771E-2,-4.064254090E-2,4.130987756E-1
3.164196225E1,3.333407640E-1,1.543284059E-1,-7.072374225E-2,3.740790953E-1
3.165193725E1,2.824930847E-1,1.636384875E-1,-7.654789090E-2,3.353199622E-1
3.166191225E1,2.471654713E-1,1.448690593E-1,-6.853017211E-2,2.945746069E-1
3.167188725E1,1.890880018E-1,1.497952491E-1,-7.679279149E-2,2.531600717E-1
3.168186125E1,1.071574539E-1,1.849417984E-1,-9.165376425E-2,2.325652623E-1
3.169183625E1,4.349580407E-2,2.370143831E-1,-1.211931333E-1,2.697322345E-1
3.170181125E1,4.637894407E-2,3.030980825E-1,-1.476598978E-1,3.403276355E-1
3.171178625E1,1.239646599E-1,3.508983552E-1,-1.933646947E-1,4.193886000E-1
3.172176125E1,2.451720536E-1,3.823566735E-1,-2.510916293E-1,5.189922619E-1
3.173173525E1,2.847539783E-1,4.195636511E-1,-2.989932001E-1,5.886556032E-1
3.174171025E1,2.118225098E-1,3.986969888E-1,-3.140427470E-1,5.499553723E-1
3.175168525E1,-1.821160913E-1,8.827453256E-1,-2.412955314E-1,9.330750849E-1
3.176166025E1,-3.915297687E-1,7.786626220E-1,-6.936743855E-2,8.743128045E-1
3.177163425E1,-1.900533736E-1,2.186932415E-1,1.158495769E-1,3.120386885E-1
3.178160925E1,7.035771012E-2,-1.444996148E-1,3.072967827E-1,3.467876277E-1
3.179158425E1,2.452704310E-1,-3.690103889E-1,4.655998945E-1,6.427359592E-1
3.180155925E1,2.833113074E-1,-6.210362315E-1,4.287457466E-1,8.060857355E-1
3.181153325E1,6.852290779E-2,-7.565124035E-1,3.400892019E-1,8.322662259E-1
3.182150825E1,-2.401606441E-1,-9.790008664E-1,2.942689657E-1,1.050101926E0
3.183148325E1,-5.272257328E-1,-1.279114723E0,2.219397277E-1,1.401199019E0
3.184145825E1,-7.270847559E-1,-1.432962298E0,1.674959213E-1,1.615576700E0
3.185143225E1,-8.432543278E-1,-1.421744585E0,1.224474087E-1,1.657536996E0
3.186140725E1,-8.561978340E-1,-1.373472333E0,1.182982028E-1,1.622804808E0
3.187138225E1,-7.624797821E-1,-1.281549692E0,1.697854400E-1,1.500857131E0
3.188135725E1,-6.924461126E-1,-1.164887547E0,3.015767336E-1,1.388305854E0
3.189133225E1,-6.686949730E-1,-9.316931367E-1,3.872129321E-1,1.210429231E0
3.190130625E1,-6.223360300E-1,-7.483081818E-1,3.899666369E-1,1.048494753E0
3.191128125E1,-5.903124213E-1,-6.802762151E-1,3.887402713E-1,9.810012651E-1
3.192125625E1,-5.208353996E-1,-7.931798697E-1,3.598204553E-1,1.014827364E0
3.193123125E1,-4.336297214E-1,-8.312934041E-1,3.244163394E-1,9.921337714E-1
3.194120525E1,-3.025308251E-1,-8.378676772E-1,3.004662693E-1,9.401208027E-1
3.195118025E1,-1.321645677E-1,-8.257603645E-1,2.831239998E-1,8.828968523E-1
3.196115525E1,7.709977217E-3,-7.681521773E-1,2.980507612E-1,8.239851137E-1
3.197113025E1,9.878788888E-2,-7.053534389E-1,2.999511063E-1,7.728215751E-1
3.198110425E1,1.266900897E-1,-5.953797698E-1,2.780226469E-1,6.691965640E-1
3.199107925E1,1.322387606E-1,-4.694758356E-1,2.582547665E-1,5.518968875E-1
3.200105425E1,1.647178680E-1,-3.648852706E-1,2.541050315E-1,4.741757098E-1
3.201102925E1,1.863158047E-1,-2.493868768E-1,2.821983993E-1,4.201705963E-1
3.202100425E1,2.083926052E-1,-1.365215629E-1,3.431048989E-1,4.240124841E-1
3.203097825E1,2.160187215E-1,-1.298813522E-2,4.086959064E-1,4.624555369E-1
3.204095325E1,2.119635344E-1,1.172268614E-1,4.737465680E-1,5.320775203E-1
3.205092825E1,2.132049501E-1,2.213496119E-1,5.395366549E-1,6.209281790E-1
3.206090325E1,2.093865126E-1,2.951593995E-1,6.020634174E-1,7.024543696E-1
3.207087725E1,1.957980990E-1,3.003391027E-1,6.587274075E-1,7.499748460E-1
3.208085225E1,1.521883011E-1,3.019798696E-1,6.986897588E-1,7.762219397E-1
3.209082725E1,1.072416902E-1,3.421451449E-1,7.163357139E-1,8.010623791E-1
3.210080225E1,8.415049314E-2,3.986837864E-1,7.319501042E-1,8.377237147E-1
3.211077625E1,7.485488057E-2,4.246943891E-1,7.620922923E-1,8.756444708E-1
3.212075125E1,6.723237783E-2,4.226464331E-1,7.852727175E-1,8.943173044E-1
3.213072625E1,4.754042625E-2,4.328948259E-1,8.109518290E-1,9.204894846E-1
3.214070125E1,3.410664201E-2,4.618351161E-1,8.322706819E-1,9.524334231E-1
3.215067525E1,3.160720319E-2,5.213123560E-1,8.657386899E-1,1.011073225E0
3.216065025E1,3.553962708E-2,5.679802299E-1,8.885593414E-1,1.055178805E0
3.217062525E1,4.489850998E-2,5.656965971E-1,8.908267617E-1,1.056220070E0
3.218060025E1,3.849919885E-2,5.491900444E-1,8.809384108E-1,1.038818741E0
3.219057425E1,1.479295455E-2,4.930208325E-1,8.554291129E-1,9.874448542E-1
