"Time (s)","Peak-Frequency"
1.944138308E2,4.687500000E1
1.944781038E2,4.687500000E1
1.945398591E2,2.343750000E2
1.946062997E2,2.343750000E2
1.946703238E2,2.343750000E1
1.947309907E2,4.687500000E1
1.947977017E2,4.687500000E1
1.948618825E2,4.687500000E1
1.949221716E2,4.687500000E1
1.949875075E2,2.343750000E1
1.950529200E2,4.687500000E1
1.951144519E2,4.687500000E1
1.951809906E2,3.515625000E2
1.952458789E2,4.687500000E1
1.953104473E2,4.687500000E1
1.953731866E2,2.343750000E1
1.954383869E2,2.343750000E1
1.955022735E2,2.343750000E1
1.955643684E2,2.343750000E1
1.956297728E2,7.031250000E1
1.956943328E2,7.031250000E1
1.957584254E2,4.687500000E1
1.958185390E2,4.687500000E1
1.958851597E2,4.687500000E1
1.959477501E2,3.281250000E2
1.960141825E2,3.281250000E2
1.960782049E2,2.343750000E1
1.961419307E2,2.343750000E1
1.962024885E2,2.343750000E1
1.962703971E2,2.343750000E1
1.963311566E2,4.687500000E1
1.963976955E2,4.687500000E1
1.964619852E2,4.687500000E1
1.965264060E2,4.687500000E1
1.965904275E2,2.343750000E1
1.966544194E2,2.343750000E1
1.967144700E2,2.343750000E1
1.967811260E2,2.343750000E1
1.968456949E2,2.343750000E1
1.969103937E2,2.343750000E1
1.969744067E2,7.031250000E1
1.970354755E2,2.343750000E1
1.971024283E2,2.343750000E1
1.971644471E2,4.687500000E1
1.972298118E2,4.687500000E1
1.972944137E2,4.687500000E1
1.973572594E2,2.343750000E1
1.974221156E2,2.343750000E1
1.974862730E2,2.343750000E1
1.975478138E2,4.687500000E1
1.976102255E2,4.687500000E1
1.976782905E2,2.343750000E1
1.977423974E2,2.343750000E1
1.978064126E2,2.343750000E1
1.978703879E2,2.343750000E1
1.979312264E2,4.687500000E1
1.979978207E2,4.687500000E1
1.980619499E2,2.343750000E1
1.981263328E2,2.343750000E1
1.981903801E2,7.031250000E1
1.982543663E2,4.687500000E1
1.983145875E2,4.687500000E1
1.983812408E2,2.343750000E1
1.984420275E2,4.687500000E1
1.985098959E2,4.687500000E1
1.985744317E2,2.343750000E1
1.986381897E2,2.343750000E1
1.987023352E2,2.343750000E1
1.987645200E2,4.687500000E1
1.988300106E2,2.343750000E1
1.988944336E2,2.343750000E1
1.989584553E2,5.390625000E2
1.990220307E2,5.390625000E2
1.990864358E2,2.343750000E1
1.991478915E2,2.343750000E1
1.992138353E2,2.343750000E1
1.992783977E2,2.343750000E1
1.993400144E2,2.343750000E1
1.994060278E2,2.343750000E1
1.994699941E2,4.687500000E1
1.995312767E2,4.687500000E1
1.995979119E2,4.687500000E1
1.996620398E2,2.343750000E1
1.997233902E2,2.343750000E1
1.997902932E2,7.031250000E1
1.998543698E2,4.687500000E1
1.999146447E2,4.687500000E1
1.999813840E2,2.343750000E1
2.000463499E2,2.343750000E1
2.001098580E2,2.343750000E1
2.001744611E2,4.687500000E1
2.002383310E2,4.687500000E1
2.002980062E2,4.687500000E1
2.003646497E2,4.687500000E1
2.004297689E2,2.343750000E1
2.004943555E2,2.343750000E1
2.005577077E2,4.687500000E1
2.006183512E2,4.687500000E1
2.006847201E2,6.093750000E2
2.007479842E2,3.515625000E2
2.008138103E2,3.515625000E2
2.008783836E2,2.343750000E1
2.009395932E2,4.687500000E1
2.010063840E2,4.687500000E1
2.010681391E2,2.343750000E1
2.011313457E2,4.687500000E1
2.011981084E2,4.687500000E1
2.012623541E2,4.921875000E2
2.013238671E2,4.921875000E2
2.013860160E2,4.921875000E2
2.014543087E2,7.031250000E1
2.015147563E2,7.031250000E1
2.015814767E2,6.093750000E2
2.016458380E2,5.859375000E2
2.017101865E2,5.859375000E2
2.017744093E2,5.859375000E2
2.018358995E2,5.625000000E2
2.019023142E2,5.625000000E2
2.019645737E2,5.625000000E2
2.020298549E2,5.625000000E2
2.020943291E2,5.625000000E2
2.021583643E2,3.281250000E2
2.022223433E2,3.281250000E2
2.022862639E2,2.578125000E2
2.023479311E2,2.578125000E2
2.024138025E2,2.578125000E2
2.024779723E2,9.375000000E1
2.025423694E2,4.687500000E1
2.026063678E2,4.687500000E1
2.026702584E2,1.875000000E2
2.027314207E2,4.687500000E1
2.027980772E2,4.687500000E1
2.028622574E2,3.046875000E2
2.029262991E2,3.046875000E2
2.029900317E2,3.046875000E2
2.030502351E2,1.171875000E2
2.031147694E2,1.171875000E2
2.031814216E2,9.375000000E1
2.032457762E2,9.375000000E1
2.033098061E2,9.375000000E1
2.033743674E2,9.375000000E1
2.034382407E2,4.453125000E2
2.034980658E2,4.453125000E2
2.035647844E2,4.453125000E2
2.036296801E2,2.812500000E2
2.036943732E2,2.812500000E2
2.037583102E2,4.687500000E1
2.038222019E2,4.687500000E1
2.038861855E2,3.515625000E2
2.039481610E2,9.375000000E1
2.040137552E2,9.375000000E1
2.040785569E2,9.375000000E1
2.041421537E2,9.375000000E1
2.042059916E2,9.375000000E1
2.042703203E2,3.984375000E2
2.043314937E2,2.812500000E2
2.043977602E2,2.812500000E2
2.044592090E2,9.375000000E1
2.045262852E2,9.375000000E1
2.045899263E2,9.375000000E1
2.046541542E2,9.375000000E1
2.047149182E2,9.375000000E1
2.047815262E2,3.515625000E2
2.048462746E2,3.515625000E2
2.049103670E2,3.515625000E2
2.049744549E2,9.375000000E1
2.050383465E2,4.687500000E1
2.050982096E2,4.687500000E1
2.051648870E2,9.375000000E1
2.052303497E2,9.375000000E1
2.052943704E2,9.375000000E1
2.053584414E2,9.375000000E1
2.054217936E2,9.375000000E1
2.054862998E2,9.375000000E1
2.055482593E2,9.375000000E1
2.056143235E2,9.375000000E1
2.056783324E2,4.687500000E1
2.057394189E2,3.046875000E2
2.058061946E2,3.046875000E2
2.058703508E2,2.812500000E2
2.059315758E2,4.687500000E1
2.059982604E2,4.687500000E1
2.060584106E2,4.687500000E1
2.061246065E2,4.687500000E1
2.061902745E2,1.171875000E2
2.062541015E2,4.687500000E1
2.063149472E2,4.687500000E1
2.063815966E2,4.687500000E1
2.064457356E2,9.375000000E1
2.065103237E2,9.375000000E1
2.065742669E2,9.375000000E1
2.066362879E2,9.375000000E1
2.066982233E2,9.375000000E1
2.067649860E2,9.375000000E1
2.068262095E2,4.687500000E1
2.068942668E2,4.687500000E1
2.069569319E2,1.875000000E2
2.070223008E2,1.875000000E2
2.070863345E2,4.687500000E1
2.071483484E2,3.984375000E2
2.072137833E2,3.984375000E2
2.072783072E2,3.984375000E2
2.073385836E2,4.687500000E1
2.074023877E2,4.687500000E1
2.074692290E2,1.875000000E2
2.075316621E2,4.453125000E2
2.075977380E2,4.453125000E2
2.076621050E2,4.921875000E2
2.077224220E2,4.921875000E2
2.077861099E2,4.687500000E1
2.078541436E2,7.031250000E1
2.079150539E2,7.031250000E1
2.079816054E2,1.875000000E2
2.080457553E2,7.031250000E1
2.081073484E2,7.031250000E1
2.081743682E2,4.687500000E1
2.082382586E2,4.687500000E1
2.082984727E2,4.687500000E1
2.083650329E2,3.046875000E2
2.084296589E2,1.171875000E2
2.084944383E2,1.171875000E2
2.085583777E2,1.171875000E2
2.086223888E2,1.171875000E2
2.086863778E2,9.375000000E1
2.087482475E2,4.687500000E1
2.088137654E2,4.687500000E1
2.088773378E2,1.875000000E2
2.089423377E2,4.687500000E1
2.090030129E2,4.687500000E1
2.090701610E2,3.046875000E2
2.091317630E2,1.875000000E2
2.091977915E2,1.875000000E2
2.092621952E2,1.171875000E2
2.093228082E2,1.171875000E2
2.093903004E2,4.687500000E1
2.094501607E2,1.171875000E2
2.095151199E2,1.171875000E2
2.095818292E2,5.625000000E2
2.096429064E2,3.750000000E2
2.097102479E2,3.750000000E2
2.097743236E2,3.515625000E2
2.098382527E2,3.515625000E2
2.098985232E2,3.515625000E2
2.099650945E2,4.687500000E1
2.100297024E2,4.687500000E1
2.100939109E2,4.687500000E1
2.101582989E2,1.640625000E2
2.102222069E2,1.640625000E2
2.102862633E2,4.687500000E1
2.103484135E2,3.515625000E2
2.104138255E2,3.515625000E2
2.104783883E2,3.281250000E2
2.105412467E2,1.171875000E2
2.106063382E2,1.171875000E2
2.106702912E2,4.687500000E1
2.107318793E2,1.171875000E2
2.107982742E2,1.171875000E2
2.108623004E2,1.171875000E2
2.109262740E2,1.171875000E2
2.109899819E2,7.031250000E1
2.110542016E2,1.406250000E2
2.111151708E2,1.406250000E2
2.111818507E2,4.687500000E1
2.112458980E2,4.687500000E1
2.113102613E2,4.687500000E1
2.113702175E2,7.031250000E1
2.114362564E2,2.578125000E2
2.114984566E2,2.578125000E2
2.115651744E2,2.578125000E2
2.116296179E2,2.578125000E2
2.116944223E2,2.578125000E2
2.117544892E2,9.375000000E1
2.118222870E2,9.375000000E1
2.118862127E2,4.687500000E1
2.119484946E2,2.812500000E2
2.120137193E2,2.812500000E2
2.120782947E2,1.171875000E2
2.121423383E2,1.171875000E2
2.122050270E2,1.171875000E2
2.122701334E2,4.687500000E1
2.123319722E2,9.375000000E1
2.123982223E2,9.375000000E1
2.124623604E2,4.687500000E1
2.125233990E2,4.687500000E1
2.125897960E2,4.687500000E1
2.126526694E2,7.031250000E1
2.127152401E2,7.031250000E1
2.127819574E2,4.687500000E1
2.128459144E2,2.343750000E1
2.129102732E2,2.343750000E1
2.129707513E2,1.171875000E2
2.130381665E2,2.343750000E1
2.130985713E2,2.343750000E1
2.131652147E2,1.171875000E2
2.132297638E2,4.453125000E2
2.132943656E2,4.453125000E2
2.133582492E2,4.687500000E1
2.134221629E2,4.687500000E1
2.134819462E2,4.687500000E1
2.135485889E2,7.031250000E1
2.136136859E2,7.031250000E1
2.136783307E2,7.031250000E1
2.137406726E2,4.687500000E1
2.138023032E2,4.687500000E1
2.138702542E2,9.375000000E1
2.139319150E2,7.031250000E1
2.139976553E2,7.031250000E1
2.140593713E2,7.031250000E1
2.141251395E2,7.031250000E1
2.141903534E2,4.687500000E1
2.142543963E2,4.687500000E1
2.143152828E2,4.687500000E1
2.143817388E2,3.984375000E2
2.144459970E2,4.687500000E1
2.145102675E2,4.687500000E1
2.145742847E2,6.562500000E2
2.146382301E2,4.453125000E2
2.146987220E2,4.453125000E2
2.147653289E2,5.390625000E2
2.148296420E2,7.031250000E1
2.148943705E2,7.031250000E1
2.149580618E2,4.687500000E1
2.150222025E2,4.687500000E1
2.150820172E2,1.640625000E2
2.151486848E2,1.640625000E2
2.152136558E2,1.640625000E2
2.152782144E2,2.343750000E1
2.153423005E2,7.031250000E1
2.154062206E2,7.031250000E1
2.154702300E2,9.375000000E1
2.155320261E2,4.687500000E1
2.155975873E2,4.687500000E1
2.156622622E2,7.031250000E1
2.157262753E2,7.031250000E1
2.157874489E2,9.375000000E1
2.158541761E2,2.343750000E1
2.159153776E2,2.343750000E1
2.159816262E2,3.046875000E2
2.160460357E2,1.171875000E2
2.161079826E2,1.171875000E2
2.161716393E2,4.687500000E1
2.162382644E2,2.343750000E1
2.162988227E2,2.343750000E1
2.163654155E2,4.687500000E1
2.164295704E2,4.687500000E2
2.164943696E2,4.687500000E2
2.165582673E2,6.328125000E2
2.166189172E2,6.328125000E2
2.166821024E2,4.687500000E2
2.167487702E2,4.687500000E1
2.168136429E2,4.687500000E1
2.168746108E2,3.750000000E2
2.169422871E2,9.375000000E1
2.170026590E2,9.375000000E1
2.170666768E2,6.328125000E2
2.171321464E2,4.687500000E2
2.171976508E2,4.687500000E2
2.172603634E2,9.843750000E2
2.173262215E2,9.843750000E2
2.173901857E2,4.687500000E1
2.174506386E2,5.859375000E2
2.175154725E2,5.859375000E2
2.175822132E2,7.031250000E1
2.176462070E2,3.984375000E2
2.177077904E2,3.984375000E2
2.177737272E2,4.687500000E1
2.178381571E2,7.031250000E1
2.178988259E2,7.031250000E1
2.179654874E2,4.687500000E1
2.180296620E2,4.687500000E1
2.180942562E2,4.687500000E1
2.181582467E2,3.984375000E2
2.182222711E2,3.984375000E2
2.182822879E2,1.171875000E2
2.183488531E2,3.750000000E2
2.184136770E2,3.750000000E2
2.184782501E2,3.515625000E2
2.185423709E2,9.375000000E1
2.186062220E2,9.375000000E1
2.186680743E2,4.687500000E1
2.187322791E2,2.343750000E1
2.187981871E2,2.343750000E1
2.188622747E2,2.343750000E1
2.189262896E2,2.343750000E1
2.189901627E2,2.343750000E1
2.190540800E2,3.515625000E2
2.191155780E2,3.515625000E2
2.191816781E2,9.375000000E1
2.192460735E2,4.687500000E1
2.193102380E2,4.687500000E1
2.193739970E2,3.515625000E2
2.194363745E2,7.031250000E1
2.194989826E2,7.031250000E1
2.195655979E2,4.687500000E1
2.196296509E2,2.343750000E1
2.196942449E2,2.343750000E1
2.197581071E2,1.171875000E2
2.198221311E2,1.171875000E2
2.198823463E2,9.375000000E1
2.199489387E2,4.687500000E1
2.200136296E2,4.687500000E1
2.200782616E2,9.375000000E1
2.201422121E2,7.031250000E1
2.202023564E2,7.031250000E1
2.202698989E2,4.687500000E1
2.203323100E2,1.265625000E3
2.203975991E2,1.265625000E3
2.204622935E2,4.687500000E1
2.205261588E2,4.687500000E1
2.205901953E2,4.687500000E1
2.206541722E2,1.171875000E2
2.207156776E2,1.171875000E2
2.207784897E2,1.171875000E2
2.208461828E2,2.343750000E1
2.209102338E2,2.343750000E1
2.209742176E2,2.343750000E1
2.210382485E2,2.343750000E1
2.210990300E2,2.343750000E1
2.211657470E2,7.031250000E1
2.212283947E2,4.687500000E1
2.212942928E2,4.687500000E1
2.213552817E2,4.687500000E1
2.214206692E2,4.687500000E1
2.214824268E2,2.343750000E1
2.215490257E2,2.343750000E1
2.216136409E2,2.343750000E1
2.216783550E2,4.687500000E1
2.217422337E2,4.687500000E1
2.218062312E2,4.687500000E1
2.218702021E2,4.687500000E1
2.219323821E2,2.343750000E1
2.219977370E2,2.343750000E1
2.220619091E2,9.375000000E1
2.221230619E2,9.375000000E1
2.221860613E2,9.375000000E1
2.222541940E2,1.171875000E2
2.223156488E2,1.171875000E2
2.223809607E2,3.046875000E2
2.224461545E2,3.046875000E2
2.225101850E2,3.046875000E2
2.225739229E2,5.390625000E2
2.226382198E2,3.046875000E2
2.226991501E2,3.046875000E2
2.227657648E2,4.687500000E1
2.228299080E2,1.171875000E2
2.228941939E2,1.171875000E2
2.229582122E2,4.687500000E1
2.230185580E2,4.687500000E1
2.230825149E2,4.687500000E1
2.231491220E2,2.343750000E1
2.232136130E2,2.343750000E1
2.232782585E2,4.687500000E1
2.233421762E2,2.343750000E1
2.234061767E2,2.343750000E1
2.234657368E2,4.687500000E1
2.235326695E2,4.687500000E1
2.235977186E2,4.687500000E1
2.236600713E2,4.687500000E1
2.237262150E2,4.687500000E1
2.237899155E2,2.343750000E1
2.238542352E2,4.218750000E2
2.239159189E2,4.218750000E2
2.239816243E2,4.218750000E2
2.240461932E2,2.343750000E1
2.241067323E2,2.343750000E1
2.241742756E2,4.687500000E1
2.242382765E2,9.375000000E1
2.242993232E2,9.375000000E1
2.243659111E2,9.375000000E1
2.244299887E2,9.375000000E1
2.244942162E2,9.375000000E1
2.245577451E2,1.875000000E2
2.246221531E2,1.875000000E2
2.246827934E2,4.921875000E2
2.247493463E2,4.687500000E1
2.248136382E2,4.687500000E1
2.248782866E2,4.687500000E2
2.249420953E2,9.375000000E1
2.250061642E2,9.375000000E1
2.250659855E2,9.375000000E1
2.251327275E2,9.375000000E1
2.251978873E2,9.375000000E1
2.252622535E2,9.375000000E1
2.253237423E2,9.375000000E1
2.253901552E2,9.375000000E1
2.254539785E2,4.687500000E1
2.255161086E2,4.687500000E1
2.255815490E2,2.812500000E2
2.256462338E2,2.812500000E2
2.257101109E2,2.812500000E2
2.257732779E2,3.984375000E2
2.258381760E2,4.687500000E1
2.258994727E2,4.687500000E1
2.259660977E2,9.375000000E1
2.260299012E2,4.687500000E1
2.260905229E2,4.687500000E1
2.261580151E2,4.687500000E1
2.262216722E2,4.687500000E1
2.262827974E2,9.375000000E1
2.263493943E2,9.375000000E1
2.264100712E2,9.375000000E1
2.264739112E2,9.375000000E1
2.265402574E2,9.375000000E1
2.266052882E2,9.375000000E1
2.266661230E2,4.687500000E1
2.267328294E2,7.031250000E1
2.267936825E2,7.031250000E1
2.268622227E2,3.515625000E2
2.269256888E2,3.515625000E2
2.269900991E2,3.281250000E2
2.270541481E2,6.562500000E2
2.271162074E2,6.562500000E2
2.271783532E2,4.687500000E1
2.272461719E2,4.687500000E1
2.273067930E2,4.687500000E1
2.273743264E2,7.031250000E1
2.274381452E2,2.343750000E1
2.274995801E2,2.343750000E1
2.275661598E2,2.343750000E1
2.276299306E2,7.031250000E1
2.276942105E2,7.031250000E1
2.277582182E2,7.031250000E1
2.278221718E2,7.031250000E1
2.278829523E2,4.687500000E1
2.279495473E2,4.687500000E1
2.280137494E2,4.687500000E1
2.280781863E2,2.343750000E1
2.281392695E2,4.687500000E1
2.282061283E2,4.687500000E1
2.282662485E2,1.406250000E2
2.283329355E2,2.343750000E1
2.283977973E2,2.343750000E1
2.284621485E2,7.031250000E1
2.285262079E2,7.031250000E1
2.285900602E2,4.687500000E1
2.286541337E2,4.687500000E1
2.287163237E2,4.687500000E1
2.287816308E2,4.687500000E1
2.288455187E2,7.031250000E1
2.289101600E2,7.031250000E1
2.289741744E2,7.031250000E1
2.290381063E2,9.375000000E1
2.290995887E2,9.375000000E1
2.291661862E2,1.054687500E3
2.292282263E2,5.390625000E2
2.292941126E2,5.390625000E2
2.293582422E2,1.171875000E2
2.294221332E2,1.171875000E2
2.294831201E2,1.875000000E2
2.295496546E2,1.875000000E2
2.296137551E2,1.875000000E2
2.296782247E2,1.640625000E2
2.297386445E2,7.031250000E1
2.298057245E2,7.031250000E1
2.298663670E2,4.687500000E1
2.299331131E2,7.031250000E1
2.299974842E2,7.031250000E1
2.300604762E2,4.687500000E1
2.301260633E2,4.687500000E1
2.301868245E2,4.687500000E1
2.302539656E2,4.687500000E1
2.303164128E2,4.687500000E1
2.303815654E2,1.171875000E2
2.304458907E2,1.171875000E2
2.305099462E2,1.171875000E2
2.305727967E2,9.375000000E1
2.306340406E2,2.343750000E1
2.306998147E2,2.343750000E1
2.307638250E2,4.687500000E1
2.308301950E2,9.375000000E1
2.308941619E2,9.375000000E1
2.309581380E2,4.687500000E1
2.310221083E2,4.687500000E1
2.310831227E2,4.687500000E1
2.311497868E2,4.687500000E1
2.312137473E2,4.687500000E1
2.312746527E2,2.343750000E1
2.313416975E2,2.812500000E2
2.314033326E2,2.812500000E2
2.314663884E2,4.687500000E1
2.315331839E2,2.578125000E2
2.315976282E2,2.578125000E2
2.316623150E2,2.578125000E2
2.317263280E2,2.578125000E2
2.317903373E2,1.171875000E2
2.318542885E2,2.343750000E1
2.319165023E2,2.343750000E1
2.319816282E2,4.687500000E2
2.320462702E2,6.328125000E2
2.321102194E2,6.328125000E2
2.321740929E2,4.687500000E2
2.322357372E2,4.921875000E2
2.322998373E2,4.921875000E2
2.323663408E2,1.171875000E2
2.324271672E2,2.343750000E1
2.324937431E2,2.343750000E1
2.325578614E2,1.171875000E2
2.326216544E2,1.171875000E2
2.326832115E2,1.171875000E2
2.327498622E2,5.625000000E2
2.328137403E2,5.625000000E2
2.328781952E2,2.343750000E1
2.329422687E2,4.687500000E1
2.330061348E2,4.687500000E1
2.330665439E2,4.687500000E1
2.331332365E2,4.687500000E1
2.331966201E2,4.687500000E1
2.332623617E2,2.812500000E2
2.333262404E2,2.812500000E2
2.333901902E2,4.687500000E1
2.334499649E2,3.515625000E2
2.335165855E2,3.515625000E2
2.335817201E2,5.390625000E2
2.336462030E2,5.390625000E2
2.337101999E2,5.390625000E2
2.337740177E2,4.687500000E1
2.338378320E2,7.031250000E1
2.338999865E2,7.031250000E1
2.339658998E2,7.031250000E1
2.340301853E2,3.984375000E2
2.340942792E2,3.984375000E2
2.341581406E2,3.984375000E2
2.342221858E2,3.984375000E2
2.342833311E2,4.687500000E1
2.343498810E2,2.343750000E1
2.344140276E2,2.343750000E1
2.344752880E2,2.343750000E1
2.345422509E2,7.500000000E2
2.346061657E2,7.500000000E2
2.346666219E2,2.343750000E1
2.347333313E2,7.031250000E1
2.347971110E2,7.031250000E1
2.348619842E2,1.875000000E2
2.349261503E2,1.875000000E2
2.349901088E2,1.640625000E2
2.350499932E2,2.343750000E1
2.351167288E2,2.343750000E1
2.351815567E2,9.375000000E1
2.352462341E2,9.375000000E1
2.353101414E2,5.859375000E2
2.353738915E2,9.375000000E1
2.354334129E2,1.406250000E2
2.355000268E2,1.406250000E2
2.355655724E2,9.375000000E1
2.356296672E2,2.343750000E1
2.356937093E2,2.343750000E1
2.357560853E2,4.687500000E1
2.358222337E2,4.687500000E1
2.358833348E2,2.343750000E1
2.359495271E2,9.375000000E1
2.360135841E2,9.375000000E1
2.360781888E2,4.687500000E1
2.361390181E2,2.343750000E1
2.362062039E2,2.343750000E1
2.362667512E2,3.515625000E2
2.363334269E2,4.687500000E1
2.363976758E2,4.687500000E1
2.364622993E2,3.984375000E2
2.365261589E2,3.984375000E2
2.365866801E2,3.750000000E2
2.366500908E2,9.375000000E1
2.367168182E2,9.375000000E1
2.367815079E2,9.375000000E1
2.368462400E2,3.515625000E2
2.369102337E2,3.515625000E2
2.369702433E2,3.984375000E2
2.370379764E2,4.687500000E2
2.371002390E2,4.687500000E2
2.371657981E2,4.453125000E2
2.372270394E2,4.687500000E1
2.372938511E2,4.687500000E1
2.373550168E2,2.343750000E1
2.374182943E2,2.343750000E1
2.374836093E2,7.031250000E1
2.375499485E2,2.343750000E1
2.376142548E2,2.343750000E1
2.376781440E2,4.687500000E1
2.377409217E2,2.343750000E1
2.378061175E2,2.343750000E1
2.378668572E2,7.031250000E1
2.379335390E2,3.984375000E2
2.379961304E2,3.984375000E2
2.380621947E2,4.218750000E2
2.381258293E2,4.218750000E2
2.381901854E2,3.750000000E2
2.382502228E2,2.343750000E1
2.383168967E2,2.343750000E1
2.383813513E2,3.750000000E2
2.384461194E2,2.343750000E1
2.385102625E2,2.343750000E1
2.385741870E2,7.031250000E1
2.386381433E2,2.343750000E1
2.387001857E2,2.343750000E1
2.387656969E2,4.687500000E1
2.388301064E2,5.156250000E2
2.388940785E2,5.156250000E2
2.389549729E2,2.343750000E1
2.390218225E2,2.343750000E1
2.390835697E2,5.156250000E2
2.391496817E2,2.343750000E1
2.392141058E2,2.343750000E1
2.392781502E2,4.687500000E1
2.393421826E2,3.046875000E2
2.394049137E2,3.046875000E2
2.394668334E2,5.156250000E2
2.395336477E2,2.343750000E1
2.395975794E2,2.343750000E1
2.396621367E2,4.687500000E1
2.397261488E2,4.687500000E1
2.397862510E2,2.343750000E1
2.398502305E2,3.984375000E2
2.399169823E2,3.984375000E2
2.399816488E2,4.687500000E1
2.400461490E2,4.687500000E1
2.401079385E2,4.687500000E1
2.401740798E2,4.687500000E1
2.402382515E2,2.343750000E1
2.403002450E2,2.343750000E1
2.403656302E2,2.343750000E1
2.404301010E2,2.343750000E1
2.404938923E2,2.343750000E1
2.405569837E2,4.687500000E1
2.406221163E2,4.687500000E1
2.406836512E2,4.687500000E1
2.407502677E2,2.343750000E1
2.408139720E2,2.343750000E1
2.408782096E2,2.343750000E1
2.409421919E2,4.687500000E1
2.410061698E2,4.687500000E1
2.410669917E2,2.343750000E1
2.411335878E2,2.343750000E1
2.411977252E2,2.343750000E1
2.412621970E2,2.343750000E1
2.413261396E2,2.343750000E1
2.413901169E2,9.375000000E1
